text,labels
"Of the 57 human cytochromes P450 (P450) and 58 pseudogenes discovered to date, (http:// drinelson.utmem.edu/CytochromeP450.html), 1/4 still remain orphans in the sense that their function, expression sites, and regulation are still largely not elucidated. The posthuman genome-sequencing project era has presented the research community with novel challenges. Despite many insights gathered about gene location and genetic variations in our human genome, we still lack important knowledge about these novel P450 enzymes and their functions in endogenous and exogenous metabolism, as well as their possible roles in the metabolism of toxicants and carcinogens. Our own list of such orphans currently consists of 13 members: P450 2A7, 2S1, 2U1, 2W1, 3A43, 4A22, 4F11, 4F22, 4V2, 4X1, 4Z1, 20A1, and 27C1. Some of the orphans, e.g. P450s 2W1 and 2U1, already have putative assigned functions in arachidonic acid metabolism and may activate carcinogens. However, at this point, for the majority of them more knowledge is available about their genes and single nucleotide polymorphisms than of their biological functions. It is noteworthy that most P450 orphans express high interspecies sequence conservation and have orthologs in rodents (e.g. CYP4X1/Cyp4x1, CYP4V2/Cyp4v3). This review summarizes recent knowledge about the P450 orphans and questions remaining about their specific roles in human metabolism.
",30
"Since decades, cross-cultural psychology examines moral values using data from standardized surveys, assuming that values guide human behavior. We add to this literature by studying the link between moral values and various forms of prosocial behavior, using data from respondents of the sixth World Values Survey in Germany who participated in an online behavioral experiment. The experiment consists of a series of incentivized tasks and allows us to elaborate the association between survey-measured values and three facets of observed prosocial behavior. The evidence boils down to three findings. While (a) emancipative values relate to higher common pool contributions and (b) higher donations to charitable organizations, (c) secular values are linked with more productive and less protective investments. As these results conform to key theories and reach empirical significance in a major postindustrial nation, we conclude that we have important evidence at hand highlighting the potential of combined survey-experiment methods to establish value-behavior links that are otherwise inexplorable.
",12
"As a driven accelerator, the CYCIAE-100 cyclotron is designed by China Institute of Atomic Energy for the Beijing Radio Ion-beam Facility project. The cyclotron RF system is designed to use two RF power sources of 100 kW to drive two half-wavelength cavities respectively. Two Dee accelerating electrodes are kept separately from each other inside the cyclotron, while their accelerating voltages are maintained in phase by the efforts of LLRF control. An analog-digital hybrid LLRF system has been developed to achieve cavity tuning control, dee voltage amplitude and phase stabilization etc. The analog subsystems designs are focused on RF signal up/down conversion, tuning control, and dee voltage regulation. The digital system provides an RF signal source, aligns the cavity phases and maintains a Finite State Machine. The digital parts combine with the analog functions to provide the LLRF control. A brief system hardware introduction will be given in this paper, followed by the review of several major characteristics of the digital control in the 100 MeV cyclotron LLRF system. The commissioning is also introduced, and most of the optimization during the process was done by changing the digital parts. (C) 2016 Elsevier B.V. All rights reserved.
",7
"BACKGROUND: Blood-injection-injury (B-I-I) phobia is capable of producing inaccurate hypoxic challenge testing results due to anxiety-induced hyperventilation. CASE REPORT: A 69-yr-old woman with a history of hypersensitivity pneumonitis, restrictive spirometry, exercise desaturation requiring supplementary oxygen on mobilizing, reduced DLco, and B-I-I phobia was referred for hypoxic challenge testing (HCT) to assess in-flight oxygen requirements. HCT was performed by breathing a 15% F(I)o(2) gas mixture, simulating the available oxygen in ambient air onboard aircraft pressurized to an equivalent altitude of 8000 ft. S(p)o(2) fell to a nadir value of 81% during HCT, although it rapidly increased to 89% during the first of two attempts at blood gas sampling. A resultant blood gas sample showed an acceptable Po-2 outside the criteria for recommending in-flight oxygen and a reduced Pco(2). Entering the nadir S(p)o(2) value into the Severinghaus equation gives an estimated arterial Po-2 of 6 kPa (45 mmHg), which was felt to be more representative of resting values during HCT, and in-flight oxygen was recommended. DISCUSSION: While hyperventilation is an expected response to hypoxia, transient rises in S(p)o(2) coinciding with threat of injury are likely to be attributable to emotional stress-induced hyperventilation, characteristic of B-I-I specific phobia and expected during the anticipation of exteroceptive threat, even in normal subjects. In summary, should excessive hyperventilation be detected during HCT and coincide with transient increases in S(p)o(2), HCT should be repeated using S(p)o(2) only as a guide to the level of hypoxemia, and Spot maintained using supplementary oxygen in accordance with alternative methods described in guidelines.
",27
"Detecting the shape of the non-rigid molten metal during welding, so-called weld pool visual sensing, is one of the central tasks for automating arc welding processes. It is challenging due to the strong interference of the high-intensity arc light and spatters as well as the lack of robust approaches to detect and represent the shape of the nonrigid weld pool. We propose a solution using active contours including an prior for the weld pool boundary composition. Also, we apply Adaboost to select a small set of features that captures the relevant information. The proposed method is applied to weld pool tracking and the presented results verified its feasibility. Note to Practitioners-Welding quality is highly dependent on the human welder's experiences and skills in the gas tungsten arc welding process. In particular, detecting the shape of the nonrigid molten metal during welding plays an important role in improving the welding quality since it provides a prime feedback mechanism for welding control. However, this is a challenging task due to a number of reasons, e.g., strong interference and changing working environment. Applying classical image processing algorithms directly, such as active contour models (ACM), cannot guarantee satisfactory performance due to the above-mentioned reasons. Actually, in practice, ACM more often than not failed to capture the welding pool boundary. In this work, we integrate an application-dependent prior to the definition of the energy functional of a traditional ACM, thus allowing us to use machine learning techniques to improve the performance of traditional ACM. In density estimation of the prior, AdaBoost is utilized to select features that are most suitable for Gaussian Bayesian classifiers to differentiate wanted boundaries and unwanted ones (e.g., spurious boundaries caused by interfering noise). The proposed approach improves the perfor-mance of the traditional ACM and captures the boundary of the welding pool successfully. It can also be generalized to other applications that need to integrate application-dependent priors to enhance classical methods, which may otherwise be not applicable in real-world implementations.
",1
"Across this literature review (n = 10), supporting spirituality in the nursing care of older adults with dementia is concerned with supporting religious activity, enabling connections, nurses' reflections on their own spirituality, and nonverbal communication. The benefits from the support of spirituality were seen to be reciprocal and to occur in everyday nursing.
",11
"Modern manufacturing and business based on product service systems require software platforms capable of supporting offerings over their lifecycle thus securing long term customer value. Also a function to get and manage feedback from end users, customers and manufacturing is essential for design to build in functionalities and features that best enable efficient use and maintenance. The aim is to integrate the Product Life-Cycle Management (PLM) and Service Life-Cycle Management (SLM) concepts resulting in a coherent and collaborative Product-Service design and manufacturing engineering platform. The concept requirements were collected from four real world use cases and refined and combined to create final set of requirements. In this paper we present the facilitated requirement collection process and the final requirements in relation to engineering collaboration and product-service system characteristics.
",15
"The stone column is a useful method for increasing the bearing capacity and reducing the settlements of foundations. The confinement provided by the native soft soils has an effective influence on the stone column bearing capacity. In this paper, laboratory tests were performed on unreinforced and reinforced geotextile-encased stone columns. Tests were performed on columns with diameters of 60, 80, and 100 mm and a length to diameter ratio of 5. Vertical encased stone columns (VESC) and horizontal reinforced stone columns (HRSC) were used for stone column reinforcement to investigate the effect of reinforcement type on the bearing capacity. The main objective of this research is to study the efficiency of VESC and HRSC under the same conditions for diameters of 60, 80, and 100 mm. Experimental results show that the bearing capacity of stone columns increases using vertical or horizontal reinforcing material. Moreover, the bearing capacity of reinforced stone columns increases by increasing the strength of reinforcement in both VESC and HRSC. Results show that bulging failure mechanism governed in all tests and that lateral bulging decreases using geotextiles and increasing strength of reinforcement. In addition, for both VESC and HRSC, the stress concentration ratio of the columns also increases.
",19
"Switched power electronic converters involve different control actions for different system events. A local control strategy may be developed which reacts only to some local information available to each component without any communication between the different system components located far away in real time. The purpose of this paper is to present a low cost memory based control strategy in a dc-dc boost converter. The control employed in this work is based on a sliding-mode hysteretic control strategy where the sliding manifold is derived a priori and stored as a look-up table in digital memory hardware. The proposed control implementation strategy is low cost and offers a robust dynamic response that is used to mitigate many disturbances in the system. (C) 2016 Elsevier Ltd. All rights reserved.
",7
"Hypertension (HTN) is one of the most common emerging disease in developing countries. It alters endothelial cell structure and function, resulting in several diseases, such as cardiovascular disease, peripheral vasculopathy, cerebrovascular disease and nephropathy. Although much progress has been made in researching HTN in recent years, early diagnosis and treatment of HTN are not yet satisfactory, and progression control/treatment is still poor. MicroRNAs are well-known regulators of the physiological and developmental processes of HTN. Our results revealed that miR-510 was upregulated in blood samples from HTN patients, whereas no significant differences were observed in the control samples. Methylation analyses corroborated the miR-510 upregulation in patient samples. These results suggested that miR-510 can be used as a novel biomarker for diagnosis and as a new therapeutic target for HTN.
",32
"SUMMARY The main aspect of this paper is to show that the stability of linear time-variant systems cannot be estimated from the location of the eigenvalues. For this purpose, two simple time-variant electrical circuits are presented, which have constant eigenvalues. As will be shown, the time-variant circuits can be asymptotically stable although there is a positive eigenvalue and this circuit can be unstable despite negative eigenvalues only. The idea behind is a suited time-variant state transformation of a linear time-invariant system. An electrical interpretation of both systems and of state transformations allows for an energetic evaluation from an electrical point of view even though the analytical solution is not necessarily known. Copyright (c) 2012 John Wiley & Sons, Ltd.
",6
"Alzheimer's disease is a complex progressive neurodegenerative brain disorder, being its prevalence expected to rise over the next decades. Unconventional strategies for elucidating the genetic mechanisms are necessary due to its polygenic nature. In this work, the input information sources are five: a public DNA microarray that measures expression levels of control and patient samples, repositories of known genes associated to Alzheimer's disease, additional data, Gene Ontology and finally, a literature review or expert knowledge to validate the results. As methodology to identify genes highly related to this disease, we present the integration of three machine learning techniques: particularly, we have used decision trees, quantitative association rules and hierarchical cluster to analyze Alzheimer's disease gene expression profiles to identify genes highly linked to this neurodegenerative disease, through changes in their expression levels between control and patient samples. We propose an ensemble of decision trees and quantitative association rules to find the most suitable configurations of the multi-objective evolutionary algorithm GarNet, in order to overcome the complex parametrization intrinsic to this type of algorithms. To fulfill this goat, GarNet has been executed using multiple configuration settings and the well-known C4.5 has been used to find the minimum accuracy to be satisfied. Then, GarNet is rerun to identify dependencies between genes and their expression levels, so we are able to distinguish between healthy individuals and Alzheimer's patients using the configurations that overcome the minimum threshold of accuracy defined by C4.5 algorithm. Finally, a hierarchical cluster analysis has been used to validate the obtained gene-Alzheimer's Disease associations provided by GarNet The results have shown that the obtained rules were able to successfully characterize the underlying information, grouping relevant genes for Alzheimer Disease. The genes reported by our approach provided two well defined groups that perfectly divided the samples between healthy and Alzheimer's Disease patients. To prove the relevance of the obtained results, a statistical test and gene expression fold-change were used. Furthermore, this relevance has been summarized in a volcano plot, showing two clearly separated and significant groups of genes that are up or down-regulated in Alzheimer's Disease patients. A biological knowledge integration phase was performed based on the information fusion of systematic literature review, enrichment Gene Ontology terms for the described genes found in the hippocampus of patients. Finally, a validation phase with additional data and a permutation test is carried out, being the results consistent with previous studies. (C) 2016 Elsevier B.V. All rights reserved.
",1
"Background: Previous studies have suggested that fear memories can be updated when recalled, a process referred to as reconsolidation. Given the beneficial effects of model-based safety learning (i.e. vicarious extinction) in preventing the recovery of short-term fear memory, we examined whether consolidated long-term fear memories could be updated with safety learning accomplished through vicarious extinction learning initiated within the reconsolidation time-window. We assessed this in a final sample of 19 participants that underwent a three-day within-subject fear-conditioning design, using fear-potentiated startle as our primary index of fear learning. Methods: On day 1, two fear-relevant stimuli (reinforced CSs) were paired with shock (US) and a third stimulus served as a control (CS). On day 2, one of the two previously reinforced stimuli (the reminded CS) was presented once in order to reactivate the fear memory 10 min before vicarious extinction training was initiated for all CSs. The recovery of the fear memory was tested 24 h later. Results and conclusion: Vicarious extinction training conducted within the reconsolidation time window specifically prevented the recovery of the reactivated fear memory (p = 0.03), while leaving fear potentiated startle responses to the non-reactivated cue intact (p = 0.62). These findings are relevant to both basic and clinical research, suggesting that a safe, non-invasive model-based exposure technique has the potential to enhance the efficiency and durability of anxiolytic therapies. (C) 2017 Elsevier Ltd. All rights reserved.
",27
"The finite element software is used to analyze the dynamics of the three dimensional numerical control laser cutting machine. Method for analysis of dynamic structure using the modal analysis of the main moving parts, driving beam and on this basis, from the angles of kinematics and dynamics of the whole equipment stress, strain and displacement and stiffness of the system analysis and research, for cutting machine design and provide a theoretical basis for structural optimization.
",16
"Harnessing the immune system to fight cancer is an exciting advancement in lung cancer therapy. Antitumor immunity can be augmented by checkpoint blockade therapy, which removes the inhibition/brakes imposed on the immune system by the tumor. Checkpoint blockade therapy with anti-programmed cell death protein 1 (anti-PD-1)/anti-programmed death ligand 1 (anti-PDL-1) antibodies causes tumor regression in about 25% of patients with lung cancer. In another approach, the immune system is forced or accelerated to attack the tumor through augmentation of the antitumor response against mutations carried by each lung tumor. This latter approach has become feasible since the advent of next-generation sequencing technology, which allows identification of the specific mutations that each individual lung tumor bears. Indeed lung cancers are now known to have high mutation rates, making them logical targets for mutation-directed immune therapies. We review how sequencing of lung cancer mutations leads to better understanding of how the immune system recognizes tumors, providing improved opportunities to track antitumor immunity and ultimately leading to the development of personalized vaccine strategies aimed at unleashing the host immune system to attack mutations in the tumor.
",31
"Structural systems are subject to uncertainties due to variability in many hard-to-control noise factors, which include external loads, material properties, and construction workmanship. Traditional structural design methodologies, although clearly recognizing the presence of uncertainty, omit robustness against the effects of uncertainty in the design process. First, if the actual uncertainties in the design process are underestimated, the design may fail to satisfy safety requirements. Second, to guarantee safety in the presence of high variability of the system response, the structural designer may be forced to choose an overly conservative, thus inefficient and costly design. When robustness against uncertainty is not treated as one of the design objectives, the trade-off between over-design for safety and under-design for cost-savings is exacerbated. This manuscript demonstrates that safe and cost-effective structural engineering designs maybe achieved by implementing Robust Design concepts originally developed in manufacturing engineering to consider robustness against uncertainty. This manuscript presents an optimization-based methodology for the application of Robust Design principles to structural design and demonstrates its application on an academic problem involving design of a reinforced-concrete frame. (C) 2013 Elsevier Ltd. All rights reserved.
",15
"Liquid manure applied in agricultural lands improves soil quality. However, incorrect management of manure may cause environmental problems due to sediments and nutrients losses associated to runoff. The aims of this work were to: (i) evaluate the time effect of post-liquid dairy manure (LDM) application on runoff, sediment and nutrient losses; (ii) compare the effect of conventional tillage and no-till systems on runoff, sediment and nutrients losses after LDM application. A rainfall simulation experiment was conducted on intact soil blocks collected from fields that had been under conventional tillage and no-till systems. Rainfall was applied 24 h or 7 days after LDM application. Conventional tillage without manure application resulted on higher runoff, sediment and nutrient losses (mainly the particulate fraction) than no-till without manure. The greatest runoff, sediment and nutrients losses occurred in the treatments where simulated rainfall was performed 24 h after LDM application independent of the tillage system. An interval of 7 days between manure application and the rainfall event reduced sediment, particulate P, and particulate N losses in both conventional and no-till systems. In practical terms, we would recommend a minimum of 7 days between LDM application and rainfall-runoff event to provide agronomic benefits minimizing the potential risk of water pollution. (C) 2017 Elsevier B.V. All rights reserved.
",22
"Network and computer systems administrators are facing a serious problem of the big network traffic data analysis. It became difficult work of administrators to extract and analysis the abnormal and normal patterns from large amounts of the network traffic data. Currently, traditional relational database management systems (RDBMS) are unsuitable to store a large amount of data because they are designed for storing and processing the structured data. Hive is a data warehouse tool built on top of Hadoop for storing, processing, querying, and analysis the large amount of data. Hive stores the data in a table similar the relational database management system. In this paper, we propose a Hadoop-based traffic querying and analyzing system that handles the TCP, ICMP, and UDP analysis of the big network traffic data. The system consists of six modules: Data Collection Module, Transferring and Storing Information Module, Convertor Module, Data Mining Process Module, DM2SC Module, and Report Module. We also performed complex search queries and compared the query response times of MySQL against Hive in Hadoop environment. As the result, in some scenario, MySQL outperform a cluster of four Hive nodes on querying the ICMP protocol information, nevertheless, MySQL database that stored more than the network traffic data about 45 million records cannot be query the TCP protocol information. Moreover, we observed that the average query response times of Hive in Hadoop cluster that reduce continuously be scale up node into the cluster.
",2
"Background: Pim-3 kinase is a highly homologous serine/threonine kinase that is overexpressed in hematological malignancies and solid tumors. Few studies have been conducted to define the role of Pim-3 in solid tumors, especially in prostate cancer. The aim of this study was to define the role of Pim-3 in development and prognosis of prostate cancer. Material/Methods: We collected specimens from 160 patients with prostate cancer, as well as 100 patients with benign prostatic hyperplasia. Realtime polymerase chain reaction was used for the assessment of Pim-3 expression at the RNA level and Western blot was used to quantify the Pim-3 protein synthesis in 3 different cell lines. Results: We found that Pim-3 mRNA expression in prostate cancer tissue was significantly higher than that in benign prostatic hyperplasia tissue (p<0.05). Accordingly, the protein level expression of Pim-3 in prostate cancer cell lines was also significantly higher than that in control cells. In addition, the expression status of Pim-3 mRNA was significantly associated with pathological parameters such as pre-surgery prostate specific antigen, Gleason score, pathological stage, and lymphoid metastasis. High expression of Pim-3 also significantly decreased the survival rate of patients after surgery. Conclusions: Pim-3 expression is an important risk factor for prostate cancer; we are the first team to report Pim-3 as a valuable biomarker in Chinese.
",28
"Axial flux electrical machines (AFEM) with shaped disk structure increases the power-to-weight ratio using HTS materials. The introduction of permanent magnets on rotor disk and of superconducting coils on stator disk, instead of conventional field and armature winding, respectively, allows the development of lighter, more compact, and more performing AFEM. In this paper, we report the electromagnetic properties of an HTS coil in a double pancake configuration measured at LN2 temperature. Also, simulation studies by means of finite element and constant lumped models are reported. Commercial grade ReBa2Cu3O7-x (Re=Y or rare earths, ReBCO) tape and epoxy resin have been used for coil winding. The combination of experimental and simulation results allow ac losses, in the HTS coils used in an all-superconducting machine design, to be estimated.
",16
"While an understanding of the structure and function of a generically described immune system is essential in contemporary biomedicine, it is clear that a one-size-fits-all approach applied across multiple species is fraught with contradictions and inconsistencies. Nevertheless, the breakthroughs achieved in immunology following the application of observations in murine systems to that of man have been pivotal in the advancement of biology and human medicine. However, as additional species have been used to further address biologic and safety assessment questions relative to the structure and function of the immune system, it has become clear that there are differences across species, gender, age and strain that must be considered. The meaningfulness of these differences must be determined on a case-by-case basis. This review article attempts to collect, consolidate and discuss some of these species differences thereby aiding in the accurate placement of new observations in a proper immunobiological and immunopathological perspective.
",31
"Analytical methods used for pharmaceuticals and drugs of abuse in sewage play a fundamental role in wastewater-based epidemiology (WBE) studies. Here quantitative analysis of drug metabolites in raw wastewaters is used to determine consumption from general population. Its great advantage in public health studies is that it gives objective, real-time data about community use of chemicals, highlighting the relationship between environmental and human health. Within a WBE study on salbutamol use in a large population, we developed a procedure to distinguish human metabolic excretion from external source of contamination, possibly industrial, in wastewaters. Salbutamol is mainly excreted as the sulphate metabolite, which is rapidly hydrolyzed to the parent compound in the environment, so this is currently not detected. When a molecule is either excreted un-metabolized or its metabolites are unstable in the environment, studies can be completed by monitoring the parent compound. In this case it is mandatory to assess whether the drug in wastewater is present because of population use or because of a specific source of contamination, such as industrial manufacturing waste. Because commercial salbutamol mainly occurs as a racemic mixture and is stereoselective in the human metabolism, the enantiomeric relative fraction (EFrel) in wastewater samples should reflect excretion, being unbalanced towards one of two enantiomers, if the drug is of metabolic origin. The procedure described involves chiral analysis of the salbutamol enantiomers by liquid chromatography-tandem mass spectrometry (LC-MS-MS) and calculation of EFrel, to detect samples where external contamination occurs. Samples were collected daily between October and December 2013 from the Milano Nosedo wastewater treatment plant. Carbamazepine and atenolol were measured in the sewage collector, as control drugs. Salbutamol EFrel was highly consistent in all samples during this three-month period, but a limited number of samples had unexpectedly high concentrations where the EFrel was close to that observed of the un-metabolized, commercially available drug, supporting the idea of an external source of contamination, besides human metabolic excretion. Results showed that, when present, non-metabolic daily loads could be evaluated indicating an average of 4.12 g/day of salbutamol extra load due to non-metabolic sources. The stereoselectivity in metabolism and enantiomeric ratio analysis appears to be a useful approach in WBE studies to identify different sources of drugs in the environment, when no metabolic products are present at useful analytical levels. (C) 2016 Elsevier B.V. All rights reserved.
",30
"In recent years, a major global challenge being faced in manufacturing industry, which requires low energy consumption, low pollution, low emission, less use of non-renewable resources, excellent market competitiveness and cost control capability, better protection of occupational health and safety, excellent technical performance, is to address the associated multifaceted context in environment, economy, society and technology. Many researchers and practitioners have thus been making great efforts in sustainable manufacturing in order to take on the challenges in a comprehensive and scientific manner. As the advanced manufacturing equipment, CNC machine tools particularly their design and applications need to adapt and cope with the increasing demands for sustainability capability and features. Incorporating sustainability at the design stage of CNC machine tools is an effective measure linking to the sustainable design and analysis of machines in particular. However, there is no universally accepted design guidelines and design methodologies for sustainable CNC machine tools yet. At present, many researchers and practitioners focus on one or two specific technologies, such as reducing energy consumption and reducing pollution emissions, for the sustainable performance of CNC machine tools. The study of the comprehensive quantitative analysis for the sustainable performance is still lacking. Therefore, in this paper a sustainable design index (SDI) oriented approach is presented for the machine design and analysis within the CAD/CAE environment. It is expected to be quantitative analysis oriented and applicable to the engineering manufacture in an industrial feasible manner. This analysis model quantitatively evaluates the design scheme of machine tools in four aspects covering environment, economy, society and technology, using the Life Cycle Assessment (LCA) and the Analytic Hierarchy Process (AHP) methods. This SDI analysis model consists of an indexing system, which can fully reflect the sustainable performance of design schemes, and a synthesis algorithm which can accurately calculate the sustainable design index value based on the following criterion levels: energy consumption, pollution emissions, costs, modular design, lightweight design, security, accuracy and processing capability. To enhance the application of SDI analysis model in CAD/CAE environment, we develop a new plugin program, which has been written in Visual Basic. This program can calculate the sustainable design index value for each design schemes by using original design values and weights. Using the approach and the associated tool developed, designers can determine a more sustainable machine design scheme, and further improve the sustainable performance of the machine by applying sustainable design index (SDI) based assessment indicators. A case study shows that the sustainable design performance of design scheme B is 38.10% better than design scheme A.
",16
"This paper is devoted to the outlines of a research project under a European Union Seventh Framework Programme grant. The Venus European project is working on developing an axial flux electrical machine for an electrical vehicle. Between different possible topologies a switched reluctance topology has been chosen. In order to validate the design tools for this uncommon topology a comparison between 2D and 3D finite element analyse together with a experimental validation has been performed. The results of this comparison is summarized in this paper.
",16
"This study applies multispectral band ratios to examine vegetation density and vegetation health to assess drought conditions over nearly 30 years (1989-2016) in Tuy Phong district, Binh Thuan province, Vietnam using a sequence of Landsat imagery (TM and OLI). Our research area has a distinctive climate, characterized by arid and semiarid areas adjacent to Binh Thuan's coastline. Drought is likely intensified by rain shadow effects of the Central Highlands (part of the Truong Son- or the Annamese Cordillera, positioned immediately west of the province). The seasonal Land Surface Temperature (LST) and Normalized Difference Vegetation Index (NDVI) were calculated to derive three other indices: Vegetation Condition Index (VCI), Temperature Condition Index (TCI), and Vegetation Health Index (VHI). Results show that approximately two-thirds of Tuy Phong district was influenced by mid-to-severe drought. During the dry season (November to the following April), severity of drought has increased both intensively and extensively toward the North. Hypotheses testing of correlation between LST and NDVI also revealed a significantly negative relationship - increasing surface temperature and decreasing NDVI. To validate our results, we applied the same procedure for generating the VHI from MODIS data. Despite the absence of historical datasets for our region, Landsat data shows many advantages in monitoring drought in remote and small areas compared to MODIS. Our research strategies may be effective in other regions without sufficient climatic records for conventional climatic analysis.
",20
"Scholars have argued that opposition to welfare is, in part, driven by stereotypes of African Americans. This argument assumes that when individuals think about welfare, they spontaneously think about Black recipients. We investigated people's mental representations of welfare recipients. In Studies 1 and 2, we used a perceptual task to visually estimate participants' mental representations of welfare recipients. Compared with the average non-welfare-recipient image, the average welfare-recipient image was perceived (by a separate sample) as more African American and more representative of stereotypes associated with welfare recipients and African Americans. In Study 3, participants were asked to determine whether they supported giving welfare benefits to the people pictured in the average welfare-recipient and non-welfare-recipient images generated in Study 2. Participants were less supportive of giving welfare benefits to the person shown in the welfare-recipient image than to the person shown in the non-welfare-recipient image. The results suggest that mental images of welfare recipients may bias attitudes toward welfare policies.
",9
"The purpose of the present investigation was to assess whether interpersonal closeness facilitates earlier emotion detection as the emotional expression unfolds. Female undergraduate participants were either paired with a close friend or an acquaintance (n = 92 pairs). Participants viewed morphed movies of their partner and a stranger gradually shifting from a neutral to either a sad, angry, or happy expression. As predicted, findings indicate a closeness advantage. Close friends detected the onset of their partners' angry and sad expressions earlier than acquaintances. Additionally, close friends were more accurate than acquaintances in identifying angry and sad expressions at the onset, particularly in non-vignette conditions when these expressions were void of context. These findings suggest that closeness does indeed facilitate emotional perception, particularly in ambiguous situations for negative emotions.
",11
"Background. Contact allergies to the preservatives formaldehyde and methylchloroisothiazolinone (MCI)/methylisothiazolinone (MI) have been reported to appear together at a statistically significant level. Recently, revisions concerning the patch test preparations of MCI/MI, MI and formaldehyde have been recommended for the European baseline series. Aim. To investigate (i) the number of concomitant contact allergies to the preservatives, (ii) the number of concomitant contact allergies to the preservatives and the fragrance mixes (FM I and FM II) and (iii) gender differences. Methods. Patients testedwith theSwedish baseline series during the period 2012-2014 at the Department of Occupational and Environmental Dermatology in Malm, Sweden were investigated. Results. 2165 patients were patch tested with the baseline series (34% males and 66% females). Contact allergies to formaldehyde and MCI/MI and/or MI were significantly associated (p<0.001). The associations between contact allergy to MCI/MI and/or MI and FMI and/or FM II, and between formaldehyde and FMI and/or FM II as well as, were statistically significant (p<0.001). Conclusion. Contact allergies to formaldehyde and MCI/MI and/or MI are significantly associated, as well as contact allergies to these preservatives and fragrance allergy. Males and females do not differ significantly concerning contact allergy to fragrances.
",24
"Animal studies suggest that N-methyl-D-aspartate receptor (NMDAR) dependent signalling in limbic and prefrontal regions is critically involved in both cognitive and emotional functions. In humans, ketamine-induced transient, and disorder associated chronic NMDAR hypofunction (i.e. in schizophrenia) has been associated with deficient performance in the domains of memory and higher-order emotional functioning, as well as altered neural activity in the underlying limbic-prefrontal circuits. To model the effects of NMDAR hypofunction on the integration of emotion and cognition the present pharmacological fMRI study applied the NMDAR antagonist ketamine (target plasma level=100 ng/ml) to 21 healthy volunteers in a within-subject placebo controlled crossover design during encoding of neutral, positive and negative pictures. Our results show that irrespective of emotion, ketamine suppressed parahippocampal and medial prefrontal activity. In contrast, ketamine selectively increased amygdala and orbitofrontal activity during successful encoding of negative stimuli. On the network level ketamine generally increased medial prefrontal-parahippocampal coupling while specifically decreasing amygdala-orbitofrontal interplay during encoding of negative stimuli. On the behavioural level, ketamine produced generally decreased memory performance and abolished the emotional enhancement of memory after a wash-out period of 5 days. The present findings suggest that ketamine produces general as well as valence-specific effects during emotional memory formation. The pattern partly overlaps with alterations previously observed in patients with schizophrenia.
",9
"Cortical networks underpinning attentional control and mentalizing converge at the right temporoparietal junction (rTPJ). It is debated whether the rTPJ is fractionated in neighboring, but separate functional modules underpinning attentional control and mentalizing, or whether one overarching cognitive mechanism explains the rTPJ's role in both domains. Addressing this question, we combined attentional control and mentalizing in a factorial design within one task. We added a social context condition, in which another individual's mental states became apparently task-relevant, to a spatial cueing paradigm. This allowed for assessing cue validity-and context-dependent functional activity and effective connectivity of the rTPJ within corresponding cortical networks. We found two discriminable rTPJ subregions, an anterior and a posterior one. Yet, we did not observe a sharp functional dissociation between these two, as both regions responded to attention cueing and social context manipulation. The results suggest that the rTPJ is part of both the ventral attention and the ToM network and that its function is defined by context-dependent coupling with the respective network. We argue that the rTPJ as a functional unit underpins an overarching cognitive mechanism in attentional control and mentalizing and discuss how the present results help to further specify this mechanism.
",9
"Today, with the economic globalization, the cultural and creative industries boomingly became one of the promising industries with great growing potential recognized internationally in twenty-first Century, can achieve enormous economic benefits and social benefits. Although there are many scholars no matter who are from domestic and abroad undertake discussing from different point of view, there are still many problems and shortcomings, especially in the areas around Beijing and Tianjin, Hubei Province cultural and creative industry also cannot ignore the problems to be solved urgently.
",15
"Stormwater runoff infiltration brings about some concerns regarding its potential impact on both soil and ground-water quality; besides, the fate of contaminants in source-control devices somewhat suffers from a lack of documentation. The present study was dedicated to assessing the spatial distribution of three heavy metals (copper, lead, zinc) in the surface soil of ten small-scale infiltration facilities, along with several physical parameters (soil moisture, volatile matter, variable thickness of the upper horizon). High-resolution samplings and in-situ measurements were undertaken, followed by X-ray fluorescence analyses and spatial interpolation. Highest metal accumulation was found in a relatively narrow area near the water inflow zone, from which concentrations markedly decreased with increasing distance. Maximum enrichment ratios amounted to >20 in the most contaminated sites. Heavy metal patterns give a time-integrated vision of the non-uniform infiltration fluxes, sedimentation processes and surface flow pathways within the devices. This element indicates that the lateral extent of contamination is mainly controlled by hydraulics. The evidenced spatial structure of soil concentrations restricts the area where remediation measures would be necessary in these systems, and suggests possible optimization of their hydraulic functioning towards an easier maintenance. Heterogeneous upper boundary conditions should be taken into account when studying the fate of micropollutants in infiltration facilities with either mathematical modeling or soil coring field surveys. (C) 2016 Elsevier B.V. All rights reserved.
",14
